epoch,batch,train_loss
1.0,683.0,0.1433575451374054
1.0,684.0,0.18609708547592163
1.0,685.0,0.13778609037399292
1.0,686.0,0.13240301609039307
1.0,687.0,0.16286642849445343
1.0,688.0,0.11700187623500824
1.0,689.0,0.18418779969215393
1.0,690.0,0.1640220731496811
1.0,691.0,0.1618955135345459
1.0,692.0,0.21174365282058716
1.0,693.0,0.12396105378866196
1.0,694.0,0.13504838943481445
1.0,695.0,0.13427971303462982
1.0,696.0,0.15460991859436035
1.0,697.0,0.17499402165412903
1.0,698.0,0.1591510772705078
1.0,699.0,0.1731632649898529
1.0,700.0,0.1677781045436859
1.0,701.0,0.13387645781040192
1.0,702.0,0.13027019798755646
1.0,703.0,0.14926385879516602
1.0,704.0,0.13273566961288452
1.0,705.0,0.15542688965797424
1.0,706.0,0.18973320722579956
1.0,707.0,0.18232452869415283
1.0,708.0,0.15027940273284912
1.0,709.0,0.12988033890724182
1.0,710.0,0.21966415643692017
1.0,711.0,0.1635386347770691
1.0,712.0,0.12870070338249207
1.0,713.0,0.17464257776737213
1.0,714.0,0.14076316356658936
1.0,715.0,0.12451821565628052
1.0,716.0,0.16411811113357544
1.0,717.0,0.183287113904953
1.0,718.0,0.14925572276115417
1.0,719.0,0.14094752073287964
1.0,720.0,0.13952931761741638
1.0,721.0,0.20740672945976257
1.0,722.0,0.16266971826553345
1.0,723.0,0.11719290912151337
1.0,724.0,0.17963005602359772
1.0,725.0,0.17811447381973267
1.0,726.0,0.14573609828948975
1.0,727.0,0.16879576444625854
1.0,728.0,0.15570969879627228
1.0,729.0,0.17503094673156738
1.0,730.0,0.1583961546421051
1.0,731.0,0.1495310366153717
1.0,732.0,0.1406606286764145
1.0,733.0,0.1327565461397171
1.0,734.0,0.15277810394763947
1.0,735.0,0.12659774720668793
1.0,736.0,0.1479598879814148
1.0,737.0,0.17489250004291534
1.0,738.0,0.15627515316009521
1.0,739.0,0.1314578354358673
1.0,740.0,0.11682986468076706
1.0,741.0,0.16719144582748413
1.0,742.0,0.1848384141921997
1.0,743.0,0.12298989295959473
1.0,744.0,0.16655710339546204
1.0,745.0,0.15352368354797363
1.0,746.0,0.14598706364631653
1.0,747.0,0.13008847832679749
1.0,748.0,0.16548055410385132
1.0,749.0,0.1505216360092163
1.0,750.0,0.15085923671722412
1.0,751.0,0.1517338901758194
1.0,752.0,0.15434375405311584
1.0,753.0,0.1581203192472458
1.0,754.0,0.196141317486763
1.0,755.0,0.1412971168756485
1.0,756.0,0.16747529804706573
1.0,757.0,0.15060803294181824
1.0,758.0,0.1356574445962906
1.0,759.0,0.14182208478450775
1.0,760.0,0.14685386419296265
1.0,761.0,0.17170493304729462
1.0,762.0,0.1532258689403534
1.0,763.0,0.15441128611564636
1.0,764.0,0.1228313073515892
1.0,765.0,0.15563805401325226
1.0,766.0,0.15591980516910553
1.0,767.0,0.14194664359092712
1.0,768.0,0.171950101852417
1.0,769.0,0.1390705108642578
1.0,770.0,0.15046365559101105
1.0,771.0,0.15834969282150269
1.0,772.0,0.12761342525482178
1.0,773.0,0.17412236332893372
1.0,774.0,0.15700489282608032
1.0,775.0,0.16745805740356445
1.0,776.0,0.17176486551761627
1.0,777.0,0.13044017553329468
1.0,778.0,0.1541248857975006
1.0,779.0,0.15328656136989594
1.0,780.0,0.1412215381860733
1.0,781.0,0.1497773677110672
1.0,782.0,0.11496993154287338
1.0,783.0,0.13166604936122894
1.0,784.0,0.15986394882202148
1.0,785.0,0.17408056557178497
1.0,786.0,0.16300535202026367
1.0,787.0,0.1426488161087036
1.0,788.0,0.1507670283317566
1.0,789.0,0.16209200024604797
1.0,790.0,0.13530027866363525
1.0,791.0,0.17953401803970337
1.0,792.0,0.1537497639656067
1.0,793.0,0.12603169679641724
1.0,794.0,0.15606173872947693
1.0,795.0,0.15047228336334229
1.0,796.0,0.2023533135652542
1.0,797.0,0.1736333966255188
1.0,798.0,0.14413024485111237
1.0,799.0,0.14949598908424377
1.0,800.0,0.1547149419784546
1.0,801.0,0.15101832151412964
1.0,802.0,0.18704448640346527
1.0,803.0,0.11338785290718079
1.0,804.0,0.1853017508983612
1.0,805.0,0.17663787305355072
1.0,806.0,0.17881661653518677
1.0,807.0,0.19701474905014038
1.0,808.0,0.17918506264686584
1.0,809.0,0.11402732878923416
1.0,810.0,0.14722347259521484
1.0,811.0,0.1311337798833847
1.0,812.0,0.1772053837776184
1.0,813.0,0.178788423538208
1.0,814.0,0.16542524099349976
1.0,815.0,0.14570394158363342
1.0,816.0,0.15179309248924255
1.0,817.0,0.15736737847328186
1.0,818.0,0.1342574656009674
1.0,819.0,0.14133940637111664
1.0,820.0,0.18228906393051147
1.0,821.0,0.1762084662914276
1.0,822.0,0.15897104144096375
1.0,823.0,0.14690208435058594
1.0,824.0,0.14493775367736816
1.0,825.0,0.1402732878923416
1.0,826.0,0.1540134996175766
1.0,827.0,0.12847676873207092
1.0,828.0,0.1239924430847168
1.0,829.0,0.14142239093780518
1.0,830.0,0.1448984146118164
1.0,831.0,0.18163563311100006
1.0,832.0,0.13795626163482666
1.0,833.0,0.12799805402755737
1.0,834.0,0.1615408957004547
1.0,835.0,0.21674460172653198
1.0,836.0,0.13979709148406982
1.0,837.0,0.13807687163352966
1.0,838.0,0.1372518539428711
1.0,839.0,0.18974533677101135
1.0,840.0,0.16397497057914734
1.0,841.0,0.13488391041755676
1.0,842.0,0.12763600051403046
1.0,843.0,0.14537006616592407
1.0,844.0,0.2095334380865097
1.0,845.0,0.15240983664989471
1.0,846.0,0.15987631678581238
1.0,847.0,0.15169121325016022
1.0,848.0,0.1464841067790985
1.0,849.0,0.17178702354431152
1.0,850.0,0.15041373670101166
1.0,851.0,0.1731424778699875
1.0,852.0,0.17973777651786804
1.0,853.0,0.1712140589952469
1.0,854.0,0.16192296147346497
1.0,855.0,0.19279199838638306
1.0,856.0,0.14123234152793884
1.0,857.0,0.16635064780712128
1.0,858.0,0.170796200633049
1.0,859.0,0.12085086107254028
1.0,860.0,0.13196852803230286
1.0,861.0,0.16621148586273193
1.0,862.0,0.1721143126487732
1.0,863.0,0.1639370322227478
1.0,864.0,0.12496955692768097
1.0,865.0,0.16847890615463257
1.0,866.0,0.1912682205438614
1.0,867.0,0.1438523828983307
1.0,868.0,0.14240674674510956
1.0,869.0,0.19397257268428802
1.0,870.0,0.18483397364616394
1.0,871.0,0.21133655309677124
1.0,872.0,0.15942920744419098
1.0,873.0,0.1330859214067459
1.0,874.0,0.162818044424057
1.0,875.0,0.11621534824371338
1.0,876.0,0.15207600593566895
1.0,877.0,0.17233911156654358
1.0,878.0,0.189711794257164
1.0,879.0,0.14659483730793
1.0,880.0,0.1702113151550293
1.0,881.0,0.1307332068681717
1.0,882.0,0.13346272706985474
1.0,883.0,0.18579626083374023
1.0,884.0,0.14708131551742554
1.0,885.0,0.14558164775371552
1.0,886.0,0.16429030895233154
1.0,887.0,0.1587284356355667
1.0,888.0,0.1562400460243225
1.0,889.0,0.12668603658676147
1.0,890.0,0.14189758896827698
1.0,891.0,0.1705213487148285
1.0,892.0,0.15400974452495575
1.0,893.0,0.13471508026123047
1.0,894.0,0.16372860968112946
1.0,895.0,0.1376255303621292
1.0,896.0,0.1832834631204605
1.0,897.0,0.1609303504228592
1.0,898.0,0.21426458656787872
1.0,899.0,0.17147691547870636
1.0,900.0,0.15050655603408813
1.0,901.0,0.11957384645938873
1.0,902.0,0.1404188871383667
1.0,903.0,0.14775726199150085
1.0,904.0,0.1689085215330124
1.0,905.0,0.16763350367546082
1.0,906.0,0.16921329498291016
1.0,907.0,0.15734179317951202
1.0,908.0,0.167820543050766
1.0,909.0,0.17341476678848267
1.0,910.0,0.14231523871421814
1.0,911.0,0.1579834669828415
1.0,912.0,0.16806663572788239
1.0,913.0,0.15442927181720734
1.0,914.0,0.13160884380340576
1.0,915.0,0.16378527879714966
1.0,916.0,0.11979183554649353
1.0,917.0,0.2162589579820633
1.0,918.0,0.14771994948387146
1.0,919.0,0.13577264547348022
1.0,920.0,0.16393879055976868
1.0,921.0,0.1815308928489685
1.0,922.0,0.1401059627532959
1.0,923.0,0.14739775657653809
1.0,924.0,0.20299673080444336
1.0,925.0,0.15113987028598785
1.0,926.0,0.12967634201049805
1.0,927.0,0.11733897775411606
1.0,928.0,0.13965880870819092
1.0,929.0,0.13465718924999237
1.0,930.0,0.167277991771698
1.0,931.0,0.15678882598876953
1.0,932.0,0.1464720070362091
1.0,933.0,0.17358791828155518
1.0,934.0,0.14286494255065918
1.0,935.0,0.16230222582817078
1.0,936.0,0.13496270775794983
1.0,937.0,0.14613550901412964
1.0,938.0,0.13842463493347168
1.0,939.0,0.1518476903438568
1.0,940.0,0.14112123847007751
1.0,941.0,0.15327677130699158
1.0,942.0,0.15891113877296448
1.0,943.0,0.16410976648330688
1.0,944.0,0.13140906393527985
1.0,945.0,0.12832629680633545
1.0,946.0,0.13329458236694336
1.0,947.0,0.17293500900268555
1.0,948.0,0.17209693789482117
1.0,949.0,0.14685922861099243
1.0,950.0,0.18180596828460693
1.0,951.0,0.17231851816177368
1.0,952.0,0.15218932926654816
1.0,953.0,0.1241656243801117
1.0,954.0,0.15388822555541992
1.0,955.0,0.1591515690088272
1.0,956.0,0.13556146621704102
1.0,957.0,0.1336580067873001
1.0,958.0,0.17291203141212463
1.0,959.0,0.14026711881160736
1.0,960.0,0.13067668676376343
1.0,961.0,0.15888914465904236
1.0,962.0,0.16472509503364563
1.0,963.0,0.1501801311969757
1.0,964.0,0.14430278539657593
1.0,965.0,0.17565597593784332
1.0,966.0,0.14238828420639038
1.0,967.0,0.1323855072259903
1.0,968.0,0.12437307834625244
1.0,969.0,0.1322634220123291
1.0,970.0,0.15698567032814026
1.0,971.0,0.15483728051185608
1.0,972.0,0.1724034547805786
1.0,973.0,0.1559455394744873
1.0,974.0,0.15332868695259094
1.0,975.0,0.14021208882331848
1.0,976.0,0.1480371057987213
1.0,977.0,0.1526755690574646
1.0,978.0,0.13921497762203217
1.0,979.0,0.15402793884277344
1.0,980.0,0.1545306146144867
1.0,981.0,0.22180072963237762
1.0,982.0,0.18356846272945404
1.0,983.0,0.18819507956504822
1.0,984.0,0.12623955309391022
1.0,985.0,0.1402646005153656
1.0,986.0,0.16593019664287567
1.0,987.0,0.13455408811569214
1.0,988.0,0.12710995972156525
1.0,989.0,0.1448439508676529
1.0,990.0,0.1503152996301651
1.0,991.0,0.17077001929283142
1.0,992.0,0.11700692027807236
1.0,993.0,0.1527443379163742
1.0,994.0,0.19698800146579742
1.0,995.0,0.16240791976451874
1.0,996.0,0.1749255657196045
1.0,997.0,0.16944187879562378
1.0,998.0,0.16649691760540009
1.0,999.0,0.135136216878891
1.0,1000.0,0.14558541774749756
1.0,1001.0,0.18412047624588013
1.0,1002.0,0.16287201642990112
1.0,1003.0,0.1729389727115631
1.0,1004.0,0.16727584600448608
1.0,1005.0,0.1598338484764099
1.0,1006.0,0.15622742474079132
1.0,1007.0,0.17964324355125427
1.0,1008.0,0.15749026834964752
1.0,1009.0,0.14559608697891235
1.0,1010.0,0.1701827049255371
1.0,1011.0,0.1983666568994522
1.0,1012.0,0.14456187188625336
1.0,1013.0,0.15494738519191742
1.0,1014.0,0.12123849987983704
1.0,1015.0,0.12174776196479797
1.0,1016.0,0.12414293736219406
1.0,1017.0,0.165452241897583
1.0,1018.0,0.19389629364013672
1.0,1019.0,0.14846982061862946
1.0,1020.0,0.10465504974126816
1.0,1021.0,0.16875618696212769
1.0,1022.0,0.16976112127304077
1.0,1023.0,0.15066681802272797
1.0,1024.0,0.14630372822284698
1.0,1025.0,0.13768747448921204
1.0,1026.0,0.14884866774082184
1.0,1027.0,0.14312340319156647
1.0,1028.0,0.151813805103302
1.0,1029.0,0.14530298113822937
1.0,1030.0,0.1318289190530777
1.0,1031.0,0.19339218735694885
1.0,1032.0,0.14549624919891357
1.0,1033.0,0.12177231907844543
1.0,1034.0,0.1418159306049347
1.0,1035.0,0.10861745476722717
1.0,1036.0,0.15797999501228333
1.0,1037.0,0.12605679035186768
1.0,1038.0,0.11589132249355316
1.0,1039.0,0.1479317545890808
1.0,1040.0,0.14794757962226868
1.0,1041.0,0.1709280014038086
1.0,1042.0,0.1779751181602478
1.0,1043.0,0.14637768268585205
1.0,1044.0,0.14046838879585266
1.0,1045.0,0.13645991683006287
1.0,1046.0,0.14155255258083344
1.0,1047.0,0.16639786958694458
1.0,1048.0,0.16877488791942596
1.0,1049.0,0.1767604947090149
1.0,1050.0,0.17407050728797913
1.0,1051.0,0.17567762732505798
1.0,1052.0,0.12463995814323425
1.0,1053.0,0.11592549085617065
1.0,1054.0,0.1348249912261963
1.0,1055.0,0.1516934484243393
1.0,1056.0,0.1807331144809723
1.0,1057.0,0.14976820349693298
1.0,1058.0,0.20672759413719177
1.0,1059.0,0.19549155235290527
1.0,1060.0,0.18414437770843506
1.0,1061.0,0.14129450917243958
1.0,1062.0,0.13678878545761108
1.0,1063.0,0.14945021271705627
1.0,1064.0,0.16073957085609436
1.0,1065.0,0.13497143983840942
1.0,1066.0,0.151950865983963
1.0,1067.0,0.11232874542474747
1.0,1068.0,0.1444518268108368
1.0,1069.0,0.16885191202163696
1.0,1070.0,0.11713677644729614
1.0,1071.0,0.13265126943588257
1.0,1072.0,0.14869296550750732
1.0,1073.0,0.1679755449295044
1.0,1074.0,0.1824890673160553
1.0,1075.0,0.1428017020225525
1.0,1076.0,0.17894583940505981
1.0,1077.0,0.1617555022239685
1.0,1078.0,0.16144081950187683
1.0,1079.0,0.1468912959098816
1.0,1080.0,0.13754713535308838
1.0,1081.0,0.12793134152889252
1.0,1082.0,0.16946686804294586
1.0,1083.0,0.1520029604434967
1.0,1084.0,0.14003920555114746
1.0,1085.0,0.1790691465139389
1.0,1086.0,0.17006683349609375
1.0,1087.0,0.17313507199287415
1.0,1088.0,0.15245483815670013
1.0,1089.0,0.16847822070121765
1.0,1090.0,0.12028935551643372
1.0,1091.0,0.15977656841278076
1.0,1092.0,0.15792128443717957
1.0,1093.0,0.1600993275642395
1.0,1094.0,0.15365470945835114
1.0,1095.0,0.1334255337715149
1.0,1096.0,0.17378583550453186
1.0,1097.0,0.1750582754611969
1.0,1098.0,0.153727188706398
1.0,1099.0,0.17151230573654175
1.0,1100.0,0.15244463086128235
1.0,1101.0,0.1631239950656891
1.0,1102.0,0.1372782289981842
1.0,1103.0,0.11387614905834198
1.0,1104.0,0.16289380192756653
1.0,1105.0,0.12954574823379517
1.0,1106.0,0.17730370163917542
1.0,1107.0,0.1598285734653473
1.0,1108.0,0.13862773776054382
1.0,1109.0,0.15301549434661865
1.0,1110.0,0.1459338665008545
1.0,1111.0,0.20780809223651886
1.0,1112.0,0.20386278629302979
1.0,1113.0,0.16108159720897675
1.0,1114.0,0.14696389436721802
1.0,1115.0,0.1389085352420807
1.0,1116.0,0.16223658621311188
1.0,1117.0,0.1390914022922516
1.0,1118.0,0.12657573819160461
1.0,1119.0,0.13785666227340698
1.0,1120.0,0.14232975244522095
1.0,1121.0,0.16261786222457886
1.0,1122.0,0.15571436285972595
1.0,1123.0,0.16922825574874878
1.0,1124.0,0.1338530033826828
1.0,1125.0,0.13226774334907532
1.0,1126.0,0.13473647832870483
1.0,1127.0,0.2029852420091629
1.0,1128.0,0.15422724187374115
1.0,1129.0,0.14816871285438538
1.0,1130.0,0.1609383076429367
1.0,1131.0,0.16034752130508423
1.0,1132.0,0.1715671718120575
1.0,1133.0,0.12484623491764069
1.0,1134.0,0.1484399139881134
1.0,1135.0,0.16202715039253235
1.0,1136.0,0.1761796623468399
1.0,1137.0,0.10695352405309677
1.0,1138.0,0.17982277274131775
1.0,1139.0,0.14605717360973358
1.0,1140.0,0.14714819192886353
1.0,1141.0,0.15641070902347565
1.0,1142.0,0.1427130103111267
1.0,1143.0,0.12846754491329193
1.0,1144.0,0.14298883080482483
1.0,1145.0,0.14276772737503052
1.0,1146.0,0.11198225617408752
1.0,1147.0,0.15758489072322845
1.0,1148.0,0.22022134065628052
1.0,1149.0,0.14421427249908447
1.0,1150.0,0.1681014448404312
1.0,1151.0,0.12760336697101593
1.0,1152.0,0.1686665415763855
1.0,1153.0,0.18037086725234985
1.0,1154.0,0.16483259201049805
1.0,1155.0,0.14992815256118774
1.0,1156.0,0.1576746702194214
1.0,1157.0,0.1145232543349266
1.0,1158.0,0.1532905101776123
1.0,1159.0,0.16489198803901672
1.0,1160.0,0.16703979671001434
1.0,1161.0,0.14968961477279663
1.0,1162.0,0.12765620648860931
1.0,1163.0,0.15601035952568054
1.0,1164.0,0.11747942864894867
1.0,1165.0,0.18207621574401855
1.0,1166.0,0.1548599898815155
1.0,1167.0,0.15452764928340912
1.0,1168.0,0.14608797430992126
1.0,1169.0,0.1907515823841095
1.0,1170.0,0.13754552602767944
1.0,1171.0,0.1491316705942154
1.0,1172.0,0.1449512094259262
1.0,1173.0,0.14095887541770935
1.0,1174.0,0.13573414087295532
1.0,1175.0,0.13586196303367615
1.0,1176.0,0.15154477953910828
1.0,1177.0,0.133156418800354
1.0,1178.0,0.11560073494911194
1.0,1179.0,0.14670014381408691
1.0,1180.0,0.17435568571090698
1.0,1181.0,0.1175680160522461
1.0,1182.0,0.13748016953468323
1.0,1183.0,0.14714956283569336
1.0,1184.0,0.14037533104419708
1.0,1185.0,0.1523156762123108
1.0,1186.0,0.15807843208312988
1.0,1187.0,0.1918645203113556
1.0,1188.0,0.13711413741111755
1.0,1189.0,0.13071522116661072
1.0,1190.0,0.1481773555278778
1.0,1191.0,0.18797554075717926
1.0,1192.0,0.1282956898212433
1.0,1193.0,0.19593146443367004
1.0,1194.0,0.178613543510437
1.0,1195.0,0.15320143103599548
1.0,1196.0,0.15024766325950623
1.0,1197.0,0.14032085239887238
1.0,1198.0,0.15078318119049072
1.0,1199.0,0.13102133572101593
1.0,1200.0,0.14558205008506775
1.0,1201.0,0.18463902175426483
1.0,1202.0,0.13579371571540833
1.0,1203.0,0.1479025036096573
1.0,1204.0,0.13143989443778992
1.0,1205.0,0.14029434323310852
1.0,1206.0,0.1752341091632843
1.0,1207.0,0.1667964607477188
1.0,1208.0,0.15805049240589142
1.0,1209.0,0.14472605288028717
1.0,1210.0,0.19895842671394348
1.0,1211.0,0.15160195529460907
1.0,1212.0,0.13774381577968597
1.0,1213.0,0.16152745485305786
1.0,1214.0,0.15578675270080566
1.0,1215.0,0.13202771544456482
1.0,1216.0,0.1457209289073944
1.0,1217.0,0.12834958732128143
1.0,1218.0,0.12707586586475372
1.0,1219.0,0.14731749892234802
1.0,1220.0,0.1795225739479065
1.0,1221.0,0.18259350955486298
1.0,1222.0,0.18793639540672302
1.0,1223.0,0.1402842402458191
1.0,1224.0,0.19949395954608917
1.0,1225.0,0.1238480657339096
1.0,1226.0,0.13532865047454834
1.0,1227.0,0.09599147737026215
1.0,1228.0,0.20781190693378448
1.0,1229.0,0.1598930060863495
1.0,1230.0,0.12103800475597382
1.0,1231.0,0.15614749491214752
1.0,1232.0,0.17764008045196533
1.0,1233.0,0.13171927630901337
1.0,1234.0,0.16678017377853394
1.0,1235.0,0.14754824340343475
1.0,1236.0,0.15977048873901367
1.0,1237.0,0.11959495395421982
1.0,1238.0,0.17517516016960144
1.0,1239.0,0.1476936787366867
1.0,1240.0,0.12704384326934814
1.0,1241.0,0.15315209329128265
1.0,1242.0,0.17648500204086304
1.0,1243.0,0.12533821165561676
1.0,1244.0,0.13819865882396698
1.0,1245.0,0.1610037088394165
1.0,1246.0,0.15013830363750458
1.0,1247.0,0.14805467426776886
1.0,1248.0,0.16432224214076996
1.0,1249.0,0.13476158678531647
1.0,1250.0,0.1404346525669098
1.0,1251.0,0.15248998999595642
1.0,1252.0,0.1346297264099121
1.0,1253.0,0.1411798596382141
1.0,1254.0,0.1945509910583496
1.0,1255.0,0.16405987739562988
1.0,1256.0,0.11929473280906677
1.0,1257.0,0.15488098561763763
1.0,1258.0,0.16108423471450806
1.0,1259.0,0.13658800721168518
1.0,1260.0,0.1337640881538391
1.0,1261.0,0.1520530879497528
1.0,1262.0,0.16568440198898315
1.0,1263.0,0.14665672183036804
1.0,1264.0,0.13882717490196228
1.0,1265.0,0.1802755445241928
1.0,1266.0,0.15588849782943726
1.0,1267.0,0.15422028303146362
1.0,1268.0,0.14044684171676636
1.0,1269.0,0.14086413383483887
1.0,1270.0,0.12591686844825745
1.0,1271.0,0.1423710286617279
1.0,1272.0,0.14529481530189514
1.0,1273.0,0.14744168519973755
1.0,1274.0,0.13960886001586914
1.0,1275.0,0.1578984260559082
1.0,1276.0,0.17612507939338684
1.0,1277.0,0.15298093855381012
1.0,1278.0,0.12482934445142746
1.0,1279.0,0.1270994395017624
1.0,1280.0,0.14356034994125366
1.0,1281.0,0.12746593356132507
1.0,1282.0,0.14302507042884827
1.0,1283.0,0.16830316185951233
1.0,1284.0,0.13976545631885529
1.0,1285.0,0.14011874794960022
1.0,1286.0,0.1595146805047989
1.0,1287.0,0.15671823918819427
1.0,1288.0,0.14409317076206207
1.0,1289.0,0.12944859266281128
1.0,1290.0,0.152940571308136
1.0,1291.0,0.14704102277755737
1.0,1292.0,0.15028175711631775
1.0,1293.0,0.11831013858318329
1.0,1294.0,0.1329798698425293
1.0,1295.0,0.17116796970367432
1.0,1296.0,0.15028831362724304
1.0,1297.0,0.18993663787841797
1.0,1298.0,0.13286879658699036
1.0,1299.0,0.16122934222221375
1.0,1300.0,0.10924596339464188
1.0,1301.0,0.13509324193000793
1.0,1302.0,0.14679989218711853
1.0,1303.0,0.1521373689174652
1.0,1304.0,0.13433808088302612
1.0,1305.0,0.1482560932636261
1.0,1306.0,0.13825863599777222
1.0,1307.0,0.17652110755443573
1.0,1308.0,0.15820178389549255
1.0,1309.0,0.14966529607772827
1.0,1310.0,0.17455509305000305
1.0,1311.0,0.17903855443000793
1.0,1312.0,0.12834960222244263
1.0,1313.0,0.12606294453144073
1.0,1314.0,0.16212591528892517
1.0,1315.0,0.14663134515285492
1.0,1316.0,0.14025692641735077
1.0,1317.0,0.17591366171836853
1.0,1318.0,0.13708654046058655
1.0,1319.0,0.1284020096063614
1.0,1320.0,0.18148557841777802
1.0,1321.0,0.13052591681480408
1.0,1322.0,0.16422727704048157
1.0,1323.0,0.16395407915115356
1.0,1324.0,0.1411093771457672
1.0,1325.0,0.13900062441825867
1.0,1326.0,0.14856955409049988
1.0,1327.0,0.16321595013141632
1.0,1328.0,0.15481522679328918
1.0,1329.0,0.19050447642803192
1.0,1330.0,0.2292679250240326
1.0,1331.0,0.16277064383029938
1.0,1332.0,0.15573528409004211
1.0,1333.0,0.1581725776195526
1.0,1334.0,0.12496944516897202
1.0,1335.0,0.12420624494552612
1.0,1336.0,0.16378234326839447
1.0,1337.0,0.15732109546661377
1.0,1338.0,0.1239701360464096
1.0,1339.0,0.1543578803539276
1.0,1340.0,0.18753594160079956
1.0,1341.0,0.15116262435913086
1.0,1342.0,0.1326805055141449
1.0,1343.0,0.1579727679491043
1.0,1344.0,0.13833211362361908
1.0,1345.0,0.13279959559440613
1.0,1346.0,0.13018600642681122
1.0,1347.0,0.13313189148902893
1.0,1348.0,0.18226075172424316
1.0,1349.0,0.1740996241569519
1.0,1350.0,0.17923474311828613
1.0,1351.0,0.1476297676563263
